"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2015","4","A","골목상권","1000201","장한로5길","73","","5","","2","14","2","1","","","","","","","","","","","","20"
"2015","4","A","골목상권","1000324","도봉로76길","159","","6","1","1","18","","","1","1","1","","1","","","","","1","","53"
"2015","4","A","골목상권","1000186","사가정로2길","101","","7","","","13","2","1","","","","","1","1","","","","","1","30"
"2015","4","A","골목상권","1000272","동소문로6길","111","","5","","","15","3","","1","","1","","1","1","","","","","1","38"
"2015","4","A","골목상권","1000177","답십리로69길","61","","2","","1","9","1","2","1","1","","","","","","","","","","18"
"2015","4","A","골목상권","1000296","장위로50길","77","","2","","1","6","1","2","1","","","","","","","","","","","53"
"2015","4","A","골목상권","1000216","한천로40길","61","","2","","","9","1","","","","","","","","","","","","","23"
"2015","4","A","골목상권","1000292","인촌로24길","72","","6","","2","11","","1","","","","","","","","","","","1","35"
"2015","4","A","골목상권","1000230","동일로112길","98","","5","","2","11","3","3","","","","","1","","","","1","","3","22"
"2015","4","A","골목상권","1000584","등촌로13길","64","","1","","","10","","2","2","3","","","1","","","","","","","33"
"2015","4","A","골목상권","1000306","창경궁로43길","140","","4","","","13","4","1","2","2","1","","3","2","2","","","","1","61"
"2015","4","A","골목상권","1000304","종암로5길","38","","1","","","3","1","","2","1","","","","","","","","","","28"
"2015","4","A","골목상권","1000233","동일로139가길","81","","3","","","11","2","2","1","","","","","","","","","","1","31"
"2015","4","A","골목상권","1000231","동일로123길","118","","5","","1","15","4","","1","","","","1","","","","","","2","43"
"2015","4","A","골목상권","1000246","면목로55길","38","","1","1","","11","2","1","","","","","1","","","","","","","7"
"2015","4","A","골목상권","1000281","삼양로8길","125","","4","","2","19","3","1","","","","1","","","","","","","1","60"
"2015","4","A","골목상권","1000204","전농로3길","93","","4","","","14","2","2","","","","","1","","","","","","","24"
"2015","4","A","골목상권","1000311","화랑로19길","55","","1","","","5","2","2","1","","","","","","","","","","1","30"
"2015","4","A","골목상권","1000278","삼선교로10길","107","","6","","","15","3","1","","","1","","1","1","","","","","1","44"
"2015","4","A","골목상권","1000323","도봉로67길","73","","2","","","12","1","1","1","1","1","","1","","","","","","","14"
"2015","4","A","골목상권","1000162","자양로50길","78","","1","","","10","4","2","","1","","","","2","","","","","1","35"
"2015","4","A","골목상권","1000161","자양로45길","139","","2","","","20","2","1","","1","","","","1","","","","","1","56"
"2015","4","A","골목상권","1000105","서울숲2길","20","","1","","","4","","","1","1","","","","1","","","","","","5"
"2015","4","A","골목상권","1000027","필운대로1길","78","","1","","","6","2","1","1","1","1","","","8","2","","","","","40"
"2015","4","A","골목상권","1000069","이촌로22길","25","","","","","4","1","","","","","","","2","","","","","","12"
"2015","4","A","골목상권","1000068","원효로89길","57","","4","","","7","","1","2","2","","","","","1","","","","1","22"
"2015","4","A","골목상권","1000140","능동로3길","73","","2","","","10","3","1","1","","","","","2","","","","","1","24"
"2015","4","A","골목상권","1000061","신흥로20길","81","","2","","","6","","1","2","2","","","","7","","","","","1","51"
"2015","4","A","골목상권","1000129","광나루로36길","89","","4","","1","8","4","","1","1","","","1","17","","","","","","35"
"2015","4","A","골목상권","1000155","아차산로78길","50","","7","","","3","2","","","","1","","","2","1","","","","1","22"
"2015","4","A","골목상권","1000057","백범로79길","72","","4","","","5","1","","1","1","","","","4","","","","","2","39"
"2015","4","A","골목상권","1000009","삼청로5길","80","","3","","","1","","","","","","","","31","3","","","","","40"
"2015","4","A","골목상권","1000056","두텁바위로1길","105","","6","","","13","1","1","1","1","","","","3","2","","1","","3","48"
"2015","4","A","골목상권","1000096","마조로1길","87","","5","","1","9","1","1","2","1","3","","","4","","","1","","4","43"
"2015","4","A","골목상권","1000047","퇴계로56길","66","","7","","","11","1","1","","","","","","4","5","","","","3","15"
"2015","4","A","골목상권","1000116","왕십리로14길","48","","4","","","7","","","","","","","1","2","","","","","1","15"
"2015","4","A","골목상권","1000035","동호로11길","93","","4","","1","17","","","2","1","","","1","4","1","","","","3","19"
"2015","4","A","골목상권","1000113","아차산로11길","41","","8","","1","3","","1","","","","","","","","","","","1","12"
"2015","4","A","골목상권","1000164","자양번영로3길","69","","2","","","7","2","2","1","1","","","","2","","","","","1","32"
"2015","4","A","골목상권","1000081","한강대로62길","34","","2","","","2","2","1","","","","","","4","","","1","","2","15"
"2015","4","A","골목상권","1000077","한강대로104길","65","","10","","","13","1","1","","","","","","2","2","","1","","1","20"
"2015","4","A","골목상권","1000030","다산로33길","106","","6","","","16","1","3","","2","","","1","8","1","","","","4","24"
"2015","4","A","골목상권","1000767","성대로29길","125","","4","","1","17","3","2","","","","","2","","","","","","","46"
"2015","4","A","골목상권","1000671","시흥대로120길","100","","6","","1","16","1","1","1","","","","1","","2","","","","","33"
"2015","4","A","골목상권","1000755","사당로30길","65","","7","","1","5","1","1","","","","","1","","","","","","","22"
"2015","4","A","골목상권","1000754","사당로2차길","50","","","","","2","2","","1","","1","","","","","","","","","39"
"2015","4","A","골목상권","1000817","신림로28길","125","","3","","","17","3","1","","","","","1","2","","","","","","47"
"2015","4","A","골목상권","1000725","여의대방로61길","59","","1","1","","3","","","","","","","1","3","","","2","","1","42"
"2015","4","A","골목상권","1000815","신림동길","106","","1","","","17","","2","","","","","","1","","","","","1","24"
"2015","4","A","골목상권","1000434","통일로92길","83","","2","1","","8","1","1","2","2","","","","","","","","","","40"
"2015","4","A","골목상권","1000469","동교로27길","105","","5","","","5","2","","1","2","","","1","2","","","","","1","62"
"2015","4","A","골목상권","1000431","통일로69길","96","","5","","","12","1","1","","2","","1","","1","","","","1","2","26"
"2015","4","A","골목상권","1000360","도봉로114길","105","","5","","1","15","","","2","1","","","","","1","","","","1","33"
"2015","4","A","골목상권","1000477","매봉산로2길","22","","","","","2","","","","","","","","","","","","","1","9"
"2015","4","A","골목상권","1000403","연서로21길","139","","3","","1","16","4","2","","","","","2","2","","","","","1","48"
"2015","4","A","골목상권","1000385","석계로1길","126","","1","","1","11","","1","","","","","","","","","1","","2","78"
"2015","4","A","골목상권","1000358","도당로29길","78","","5","","2","11","","1","1","","","","","","","","1","","","28"
"2015","4","A","골목상권","1000901","논현로28길","64","","2","","","4","2","","1","","","","1","1","","","","","","35"
"2015","4","A","골목상권","1000453","통일로11길","96","","2","","","6","1","1","1","","1","","","","","","","","","57"
"2015","4","A","골목상권","1000867","사평대로26길","67","","8","","","4","","","","","","","1","3","2","","","","","30"
"2015","4","A","골목상권","1000415","은평로3길","88","","2","","1","10","5","2","","1","1","","1","","","","","","1","27"
"2015","4","A","골목상권","1000451","충정로4길","108","","6","","1","8","","","","","","","","2","2","","","","2","67"
"2015","4","A","골목상권","1000929","압구정로2길","95","","1","","","8","1","1","1","1","","","","18","","","","","","10"
"2015","4","A","골목상권","1000391","갈현로33길","55","","","","","6","1","2","2","2","","","","","","","","","","30"
"2015","4","A","골목상권","1000384","상계로9가길","122","","3","","1","12","1","2","1","","","","1","1","","","","","1","65"
"2015","4","A","골목상권","1000383","상계로1길","66","","","","","4","2","2","1","1","","1","","1","","","","1","","35"
"2015","4","A","골목상권","1000355","도당로13가길","41","","","","","10","","","1","","","","","","","","","","","14"
"2015","4","A","골목상권","1000445","연희로10길","77","","8","","1","9","","","","","","","1","","","","","","","34"
"2015","4","A","골목상권","1000422","증산로13길","38","","1","","","7","2","","2","","","","","","","","","","1","13"
"2015","4","A","골목상권","1000421","응암로34길","107","","4","","1","16","4","1","1","1","","","1","","","","","","","33"
"2015","4","A","골목상권","1000638","구로중앙로8길","102","","5","","","15","1","2","1","","","","","","","","","","2","44"
"2015","4","A","골목상권","1000603","화곡로13길","41","","","","","5","4","1","2","","","","1","","","","","","","15"
"2015","4","A","골목상권","1000582","까치산로4길","105","","3","","1","13","4","2","","","","","","1","","","","","","47"
"2015","4","A","골목상권","1000494","와우산로29가길","69","","3","","","3","","1","","","1","","","10","1","","","","3","44"
"2015","4","A","골목상권","1000652","중앙로15길","67","","2","","1","5","","1","","1","","","","1","","","","","","44"
"2015","4","A","골목상권","1000592","양천로24가길","104","","3","","1","10","2","1","","1","","","","1","","","","","","43"
"2015","4","A","골목상권","1000563","강서로5가길","78","","3","","","7","2","","","","","","","","5","","","","1","19"
"2015","4","A","골목상권","1000528","목동중앙북로8길","105","","4","","1","13","5","","1","1","","","2","","","","","","","19"
"2015","4","A","골목상권","1000425","증산로21길","92","","2","","","13","3","1","","","","","2","","","","","","1","26"
"2015","4","A","골목상권","1000423","증산로15길","31","","","","","3","3","","3","1","","","","","","","","","1","13"
"2015","4","A","골목상권","1000500","월드컵로19길","127","","6","","","17","1","","","","","","","","","","","","1","28"
"2015","4","A","골목상권","1000499","월드컵로16길","116","","5","","","11","1","2","1","1","","","","","","","","","1","40"
"2015","4","A","골목상권","1000487","숭문길","80","","2","","","6","2","1","3","3","1","","","4","","","","","1","43"
"2015","4","A","골목상권","1000622","고척로27길","107","","","","","8","3","2","1","1","","","","","","","","","","62"
"2015","4","A","골목상권","1000565","강서로5라길","68","","","","","4","3","2","","","","","","1","","","","","","45"
"2015","4","A","골목상권","1000641","도림로6길","72","","4","","","10","2","1","1","","","","","","","","","","1","33"
"2015","4","A","골목상권","1000379","동일로173가길","86","","4","","1","6","2","3","","","","","","","","","","","1","44"
"2015","4","A","골목상권","1000378","공릉로58길","67","","5","1","","12","3","1","","2","1","","","","","","","","","28"
"2015","4","A","골목상권","1000376","우이천로4다길","74","","1","","","13","3","2","","","","","","","","","","","","33"
"2015","4","A","골목상권","1000495","와우산로29길","87","","4","","","5","1","1","","","","","1","8","","","1","","3","42"
"2015","4","A","골목상권","1000513","남부순환로40길","41","","1","","1","10","","","2","1","","","","2","","","","","","6"
"2015","4","A","골목상권","1000616","개봉로3길","72","","2","","","8","3","2","1","","","","","","","","","","","35"
"2015","4","A","골목상권","1000574","공항대로38길","77","","4","","2","9","1","1","1","","","1","1","","","","","","","31"
"2015","4","A","골목상권","1000610","개봉로17길","95","","3","","","7","3","3","","1","","","1","","1","","","","","49"
"2015","4","A","골목상권","1000549","지양로7길","46","","1","","","8","2","","1","","","","","","","","","","","13"
"2015","4","A","골목상권","1000608","화곡로64길","86","","3","1","","11","1","1","1","3","","","","","3","","","","1","40"
"2015","4","A","골목상권","1000317","노해로33길","75","","2","","","9","2","1","1","","1","","","1","","","","","","45"
"2015","4","A","골목상권","1000327","삼각산로28길","117","","8","1","1","12","1","","","","","","","1","1","","","1","","38"
"2015","4","A","골목상권","1000197","장한로26가길","89","","3","","1","15","","1","1","","","","1","2","1","","","","","26"
"2015","4","A","골목상권","1000313","화랑로32길","66","","4","","","15","3","1","","","","","","","","","","","1","12"
"2015","4","A","골목상권","1000180","망우로18길","49","","3","","","8","","","1","","1","","","1","1","","1","","1","16"
"2015","4","A","골목상권","1000298","정릉로27길","96","","5","","","15","5","1","","","","","","","","","","","","36"
"2015","4","A","골목상권","1000219","휘경로23길","38","","","","","8","3","","","","","","","","","","1","","1","12"
"2015","4","A","골목상권","1000297","정릉로26길","70","","3","","","11","4","2","","","","","","1","","","","","","29"
"2015","4","A","골목상권","1000253","사가정로42길","39","","2","","","5","1","","","","","","1","","","","","","","14"
"2015","4","A","골목상권","1000217","한천로46길","59","","","","","5","1","2","2","3","","","1","","","","","","","31"
"2015","4","A","골목상권","1000290","인촌로1길","92","","3","","","11","1","1","","1","","","","","","","","","1","43"
"2015","4","A","골목상권","1000225","공릉로12가길","49","","","","1","8","2","1","1","1","","","2","1","","","","","","15"
"2015","4","A","골목상권","1000261","길음로7길","82","","4","","","11","1","","","","","","","","","","","","1","33"
"2015","4","A","골목상권","1000561","강서로47길","83","","3","1","1","11","","2","2","5","","","2","","","","","","","30"
"2015","4","A","골목상권","1000302","종암로21길","74","","2","","","7","","1","","","","","","","1","","","","","34"
"2015","4","A","골목상권","1000209","천호대로12길","32","","2","1","","5","2","1","","","","","","3","","","","","","10"
"2015","4","A","골목상권","1000205","전농로4길","75","","6","","3","12","3","2","","","","","","1","1","","","","","22"
"2015","4","A","골목상권","1000282","성북로8길","123","","4","","","11","2","","4","3","1","","2","1","","","","","1","58"
"2015","4","A","골목상권","1000203","전농로29길","68","","4","","","10","2","1","1","2","1","","","1","","","","","","25"
"2015","4","A","골목상권","1000308","한천로76길","99","","1","","","12","1","1","1","1","","","","","","","1","","2","52"
"2015","4","A","골목상권","1000279","삼선교로10다길","45","","","","","5","2","1","","","1","","1","1","","","","","","29"
"2015","4","A","골목상권","1000215","한천로33길","50","","1","","","8","1","1","","","","","","","","","","","","20"
"2015","4","A","골목상권","1000029","난계로21길","23","","3","","","5","","","","","","","","2","","","","","","7"
"2015","4","A","골목상권","1000074","청파로47나길","77","","6","","","11","1","1","","","1","","","6","1","","1","","2","30"
"2015","4","A","골목상권","1000026","평창길","53","","3","","","","1","","","","","","","9","","","","","","37"
"2015","4","A","골목상권","1000100","무학봉28길","123","","5","","1","19","1","1","","","","","1","","","","","","1","18"
"2015","4","A","골목상권","1000022","창신2길","59","","4","","","11","1","","","","","","","3","1","","","","2","15"
"2015","4","A","골목상권","1000145","뚝섬로24길","44","","1","","","9","2","","1","","","","","","","","","","","12"
"2015","4","A","골목상권","1000067","원효로53길","100","","9","","","13","1","1","","","","","","1","","","","","2","43"
"2015","4","A","골목상권","1000018","종로58가길","86","","5","","","11","","","","","","","1","6","2","","","","2","20"
"2015","4","A","골목상권","1000131","광나루로40길","58","","4","","","8","2","","1","1","","","","","","","","","","22"
"2015","4","A","골목상권","1000138","능동로19길","78","","6","","1","10","3","2","2","1","1","","1","19","","","","","1","12"
"2015","4","A","골목상권","1000062","우사단로10길","83","","4","","","17","","1","","","1","","","7","","","","","","39"
"2015","4","A","골목상권","1000060","소월로20길","76","","1","","","4","","1","2","2","","","","4","","","","","1","54"
"2015","4","A","골목상권","1000014","율곡로16길","102","","8","","","5","2","2","1","","1","","","8","1","","","","","50"
"2015","4","A","골목상권","1000127","광나루로12길","67","","7","","1","12","1","","","","","","","","","","","","","21"
"2015","4","A","골목상권","1000058","백범로90길","36","","2","","","2","2","2","","","","","","2","","","1","","1","20"
"2015","4","A","골목상권","1000054","녹사평대로46길","69","","7","","","4","1","1","","1","","","","4","","","","","1","37"
"2015","4","A","골목상권","1000002","난계로27길","79","","10","","2","10","","","","","","","","8","2","","","","2","26"
"2015","4","A","골목상권","1000150","면목로17길","77","","1","","","10","4","1","1","","","","","1","","","","","","37"
"2015","4","A","골목상권","1000122","용답중앙길","93","","5","","","14","1","1","","","","","1","","","","","","3","26"
"2015","4","A","골목상권","1000190","약령시로17길","75","","3","","","10","2","1","1","1","","","","1","","","","","","22"
"2015","4","A","골목상권","1000121","용답29길","111","","9","","2","18","1","1","","","","","1","1","1","","","","2","29"
"2015","4","A","골목상권","1000119","왕십리로31길","74","","3","","1","11","1","2","","1","","","1","","","","","","1","24"
"2015","4","A","골목상권","1000158","자양로11길","168","","5","1","","22","3","2","","","","","","1","","","","","","55"
"2015","4","A","골목상권","1000118","왕십리로26길","141","","8","","1","17","3","1","","","","","1","2","1","","1","","3","38"
"2015","4","A","골목상권","1000033","다산로39길","73","","4","","","12","","2","","2","","","1","9","1","","","","1","15"
"2015","4","A","골목상권","1000110","성수일로6길","85","","12","","","13","1","1","1","1","","","1","","","","","","2","20"
"2015","4","A","골목상권","1000079","한강대로43길","46","","7","","","3","","1","","","","","","3","","","","","1","15"
"2015","4","A","골목상권","1000076","청파로73길","86","","5","1","","11","","","2","2","","","","3","","","1","1","5","38"
"2015","4","A","골목상권","1000032","다산로38길","81","","5","","","16","1","1","","","","","1","4","","","","","3","9"
"2015","4","A","골목상권","1000031","다산로36길","41","","2","","","9","1","1","1","1","","","1","","","","","","","9"
"2015","4","A","골목상권","1000172","답십리로56길","68","","2","","","13","3","1","","","","","","","","","","","","18"
"2015","4","A","골목상권","1000672","시흥대로138길","98","","8","","1","15","","1","","","","","","","","","","","","41"
"2015","4","A","골목상권","1000789","난곡로24길","40","","","","","7","2","1","3","3","","","","1","","","","","","13"
"2015","4","A","골목상권","1000670","벚꽃로56길","155","","24","","","12","","1","","","","","","2","","","1","","2","62"
"2015","4","A","골목상권","1000825","은천로25길","100","","2","","","13","2","2","","","","","1","","","","","","","35"
"2015","4","A","골목상권","1000752","사당로26길","75","","5","","1","9","1","2","","","","","","","","","","","","26"
"2015","4","A","골목상권","1000733","국사봉1길","153","","5","","","23","1","","","","","","2","","","","","","1","42"
"2015","4","A","골목상권","1000665","독산로78다길","61","","","","","10","","1","","1","","","","1","","","","","","31"
"2015","4","A","골목상권","1000821","신림로65길","120","","3","","1","17","1","1","","","","","","2","","","","","1","23"
"2015","4","A","골목상권","1000759","상도로47길","86","","1","","1","11","4","1","","","","","","1","","","","","1","41"
"2015","4","A","골목상권","1000828","장군봉2길","63","","2","","","8","","","2","","","","","","","","","","1","23"
"2015","4","A","골목상권","1000808","법원단지9길","90","","2","","","13","2","","1","1","","","","","","","","","","42"
"2015","4","A","골목상권","1000746","만양로8길","90","","2","","1","8","3","1","","","","","1","","","","","","","53"
"2015","4","A","골목상권","1000805","대학14길","17","","","","","1","1","1","","2","","","","1","","","","","","10"
"2015","4","A","골목상권","1000804","당곡길","91","","4","1","","10","","1","","","","1","","","","","","","","29"
"2015","4","A","골목상권","1000802","남현3길","90","","3","","","11","","1","","","","","2","5","","","","","1","11"
"2015","4","A","골목상권","1000801","남현2길","55","","2","","","8","1","1","","","","","1","2","","","","","","4"
"2015","4","A","골목상권","1000944","백제고분로22길","67","","3","","1","14","","1","","","","","1","","1","","","","","12"
"2015","4","A","골목상권","1001006","천호대로197길","59","","","","","6","2","2","1","","","","","1","","","","","","24"
"2015","4","A","골목상권","1000893","남부순환로365길","69","","1","","1","8","2","","","","","","","1","","","","","","27"
"2015","4","A","골목상권","1000891","개포로28길","80","","2","","","8","1","2","","1","","","","","","","","","","40"
"2015","4","A","골목상권","1000964","오금로36길","41","","2","","2","5","1","1","1","","","","1","3","","","","1","2","11"
"2015","4","A","골목상권","1000941","동남로20길","91","","5","","","13","1","2","1","1","","","2","3","","","","","2","18"
"2015","4","A","골목상권","1000992","양재대로96길","89","","5","","","8","2","2","1","1","","","2","","","","","","1","30"
"2015","4","A","골목상권","1000909","도산대로50길","133","","15","","1","12","","","1","1","","","2","8","","","","","1","12"
"2015","4","A","골목상권","1000876","언남길","66","","6","","","2","","1","1","1","","","","1","","","","","1","34"
"2015","4","A","골목상권","1000777","장승배기로27길","84","","6","","","9","1","1","","","","","","1","","","1","","2","46"
"2015","4","A","골목상권","1000921","삼성로64길","74","","5","","1","6","1","1","","","","","2","2","","","","","","27"
"2015","4","A","골목상권","1000940","거마로20길","77","","3","","","17","2","","","","","","","","","","","","","10"
"2015","4","A","골목상권","1001008","천호옛14길","160","","7","","5","21","","","","","","1","","2","","","","","2","19"
"2015","4","A","골목상권","1000853","동광로12길","156","","6","","","18","2","1","","1","","2","1","2","","","","","2","42"
"2015","4","A","골목상권","1000948","백제고분로34길","61","","3","","1","11","1","1","1","1","","","","1","","","","","","15"
"2015","4","A","골목상권","1000933","일원로3길","81","","5","","","8","","2","","1","","","3","","","","","","1","32"
"2015","4","A","골목상권","1000978","상암로14길","109","","5","","1","15","4","2","1","","","","","1","","","","","1","18"
"2015","4","A","골목상권","1000399","연서로11길","62","","1","","","7","5","1","2","2","","","","","","","","","","32"
"2015","4","A","골목상권","1000362","도봉로147길","71","","4","","3","13","","","","","","","","","","","1","","","15"
"2015","4","A","골목상권","1000361","도봉로143길","66","","3","","3","7","1","1","","","","","","2","","","","","","18"
"2015","4","A","골목상권","1000437","명지대길","37","","4","","","4","4","2","2","2","2","","1","","","","","","","13"
"2015","4","A","골목상권","1000345","인수봉로79길","68","","","","1","1","3","1","1","","","","","1","","","","","","57"
"2015","4","A","골목상권","1000397","수색로18길","38","","3","","","8","2","1","","","","","","","","","","","1","11"
"2015","4","A","골목상권","1000458","광성로6길","75","","3","","","3","1","","1","1","1","","1","1","","","1","","2","49"
"2015","4","A","골목상권","1000343","인수봉로56길","67","","1","","1","7","1","1","","","","","","","","","","","","47"
"2015","4","A","골목상권","1000341","오패산로52길","68","","","","","3","1","1","1","1","1","","","","","","","","","57"
"2015","4","A","골목상권","1000426","증산로5길","28","","","","","6","","1","1","","","","","","","","","","1","5"
"2015","4","A","골목상권","1000395","서오릉로21길","60","","2","","","6","3","1","2","2","","","","1","","","","","","31"
"2015","4","A","골목상권","1000474","만리재옛길","77","","6","","","10","","1","","","","","","5","","","","","","28"
"2015","4","A","골목상권","1000900","논현로26길","90","","8","","","6","2","","1","","","","1","1","","","","","","47"
"2015","4","A","골목상권","1000454","통일로37길","170","","6","","1","17","3","2","","","1","","1","1","1","","","","1","60"
"2015","4","A","골목상권","1000407","연서로33길","89","","3","","","12","1","1","1","","","","1","1","","","","","1","23"
"2015","4","A","골목상권","1000450","증가로6길","55","","2","","","7","1","","","","1","","1","","","","","","","24"
"2015","4","A","골목상권","1000895","논현로10길","79","","4","","","5","1","1","","1","","","","","","","","","","50"
"2015","4","A","골목상권","1000365","도봉로169나길","61","","1","","","5","1","","1","","","","","2","","","1","","1","41"
"2015","4","A","골목상권","1000447","증가로10길","59","","4","","","7","1","2","1","","1","","1","","","","","","","20"
"2015","4","A","골목상권","1000444","신촌로37길","119","","4","","1","11","","1","2","1","","","","2","","","","","2","61"
"2015","4","A","골목상권","1000347","한천로124나길","73","","4","","2","8","2","1","1","","","","1","","","","","","","27"
"2015","4","A","골목상권","1000414","은평로20길","60","","3","","1","8","2","1","","","","","","","","","","","1","28"
"2015","4","A","골목상권","1000412","은평로10길","108","","5","","2","14","1","1","1","","","","","","","","","","","39"
"2015","4","A","골목상권","1000504","월드컵로8길","91","","4","","","7","2","1","","","","","","1","1","","","","1","49"
"2015","4","A","골목상권","1000597","양천로73가길","69","","","","1","7","","","","","","","1","2","2","","","","1","31"
"2015","4","A","골목상권","1000547","중앙로51길","47","","1","","","9","2","3","1","","","","","","","","","","","11"
"2015","4","A","골목상권","1000546","중앙로47길","93","","4","","","15","","1","1","","","","1","","","","","","1","23"
"2015","4","A","골목상권","1000627","구로동로28길","95","","5","","","21","1","1","1","","","","","","","","","","","26"
"2015","4","A","골목상권","1000648","새말로18길","36","","1","","1","2","1","","","","","","1","","1","","","","","22"
"2015","4","A","골목상권","1000580","공항대로8길","70","","4","","","6","2","1","1","","","","","","1","","","","2","35"
"2015","4","A","골목상권","1000634","구로중앙로28길","103","","2","","","10","","1","1","","","","","3","1","","","","","49"
"2015","4","A","골목상권","1000589","방화대로21길","97","","6","","1","11","2","1","1","","","","","","1","","","","2","35"
"2015","4","A","골목상권","1000554","강서로15길","134","","4","","1","20","3","","","","","","","","5","","","","1","24"
"2015","4","A","골목상권","1000645","부일로11길","65","","","","","1","","","1","5","","","","","","","","","","56"
"2015","4","A","골목상권","1000516","남부순환로79길","76","","4","","2","9","3","1","1","","","","","","","","","","","33"
"2015","4","A","골목상권","1000526","목동중앙본로7길","36","","1","","","7","2","2","1","1","","","","","","","","","","12"
"2015","4","A","골목상권","1000617","경인로15길","57","","2","","1","8","3","","","","","","","1","","","","","","25"
"2015","4","A","골목상권","1000498","월드컵로11길","118","","3","","","14","1","1","","","","","","","","","","","1","40"
"2015","4","A","골목상권","1000497","월드컵로10길","102","","3","","","9","1","1","","","","","","","","","","","1","50"
"2015","4","A","골목상권","1000614","개봉로23가길","108","","2","","","9","","1","2","1","","","","1","","","1","","1","58"
"2015","4","A","골목상권","1000349","한천로132길","89","","6","","2","10","2","","","","","","","1","","","","","1","28"
"2015","4","A","골목상권","1000572","곰달래로53길","110","","","","","8","2","1","1","2","","","1","","1","","","","","81"
"2015","4","A","골목상권","1000486","숭문8길","47","","1","","","4","3","2","2","2","1","","","4","","","","","","20"
"2015","4","A","골목상권","1000483","성미산로32길","45","","1","","","2","1","","1","2","","","1","","","","","","","28"
"2015","4","A","골목상권","1000611","개봉로17다길","138","","4","","","12","3","2","","1","1","","1","","1","","2","","2","61"
"2015","4","A","골목상권","1000658","금하로24길","106","","1","","","15","2","2","1","2","","","1","2","","","","","","50"
"2015","4","A","골목상권","1000316","노해로23길","56","","2","","1","10","2","","1","","","","","","","","","","","23"
"2015","4","A","골목상권","1000328","삼양로20길","22","","","","","1","","2","","1","","","","","","","","","","16"
"2015","4","A","골목상권","1000325","도봉로8길","164","","6","","1","19","1","1","1","1","","1","","1","1","","","","","62"
"2015","4","A","골목상권","1000223","겸재로36길","73","","2","","","12","1","1","","","","","1","1","","","","","1","17"
"2015","4","A","골목상권","1000254","사가정로54길","113","","3","","","15","3","1","","","","","1","","","","","","1","26"
"2015","4","A","골목상권","1000252","봉화산로56길","90","","2","","","12","2","3","","1","","","1","","","","","","","25"
"2015","4","A","골목상권","1000585","등촌로39길","27","","","","1","4","1","2","1","1","1","","1","","","","","","","4"
"2015","4","A","골목상권","1000307","한천로101가길","93","","2","","","9","1","4","1","","","","1","","","","","","","57"
"2015","4","A","골목상권","1000224","겸재로54길","85","","1","","","10","","1","1","","","","1","1","","","","","1","35"
"2015","4","A","골목상권","1000511","곰달래로5길","59","","3","","1","15","1","1","1","1","","","","1","","","","","","10"
"2015","4","A","골목상권","1000510","곰달래로3길","60","","2","","","15","3","1","1","","","","","","","","","","","12"
"2015","4","A","골목상권","1000262","돌곶이로14길","46","","2","","","12","3","1","1","1","","","","","","","","","","11"
"2015","4","A","골목상권","1000266","돌곶이로41길","57","","1","","","5","1","1","","","","","","","","","","","","39"
"2015","4","A","골목상권","1000506","효창원로93길","51","","","","","5","1","1","1","1","1","","","5","","","","","","30"
"2015","4","A","골목상권","1000241","면목로21길","47","","1","","","5","2","1","1","","","","","1","","","","","","24"
"2015","4","A","골목상권","1000321","도봉로18길","87","","2","","2","7","4","2","","","","","2","","","","","","","58"
"2015","4","A","골목상권","1000320","도봉로13길","95","","3","","","9","1","1","","","","1","","","","","","","","49"
"2015","4","A","골목상권","1000028","난계로11길","63","","4","","","8","","1","","1","","","","1","","","","","1","18"
"2015","4","A","골목상권","1000103","상원12길","38","","3","","1","3","","","","","","","1","1","","","","","2","13"
"2015","4","A","골목상권","1000072","장문로45길","72","","2","","","10","1","","1","1","1","","","3","","","","","","32"
"2015","4","A","골목상권","1000024","창신길","27","","1","","","8","1","1","","","","","","4","","","","","","4"
"2015","4","A","골목상권","1000021","창경궁로35길","85","","4","","","6","3","1","1","1","1","","3","7","1","","","","","29"
"2015","4","A","골목상권","1000063","우사단로14길","72","","4","","","8","","1","","","1","","","7","1","","","","","37"
"2015","4","A","골목상권","1000019","종로65길","74","","9","","","9","1","","1","1","","","2","3","2","","","","2","21"
"2015","4","A","골목상권","1000010","성균관로5길","107","","9","","","6","1","","","","1","","2","22","","","","","","44"
"2015","4","A","골목상권","1000126","한림말길","88","","2","","","5","4","1","1","","","","2","1","","","1","","1","49"
"2015","4","A","골목상권","1000153","아차산로55길","85","","4","","","7","","","1","1","","","1","","","","","","1","39"
"2015","4","A","골목상권","1000055","대사관로34길","66","","6","","","13","","","","","","","1","","","","1","","1","23"
"2015","4","A","골목상권","1000188","서울시립대로29길","50","","1","1","","4","1","1","1","1","1","","","1","2","","","","1","28"
"2015","4","A","골목상권","1000187","서울시립대로16길","62","","3","","","11","2","2","","2","","","","","","","","","","22"
"2015","4","A","골목상권","1000097","매봉길","108","","2","","","7","2","2","","1","","","2","1","","","","","","66"
